external_id,active,address,activation_date,number_arc,type_arc,district,carpet,lat,long,id,owner,operator
w1130,,"улица Автомоторная, 6Бс8",,1,,,,55.85041,37.535327,4254,whoosh,ultradop
w1131,,"улица Автомоторная, 5Бс2",,1,,,,55.850341,37.534959,4255,whoosh,ultradop
w1132,,"Кронштадтский бульвар, 35Ас12",,1,,,,55.8458064,37.5046843,4256,whoosh,ultradop
w1133,,"Кронштадтский бульвар, вл37Бс1",,1,,,,55.8483407,37.5067727,4257,whoosh,ultradop
w1134,,"Кронштадтский бульвар, 47",,1,,,,55.851425,37.51107833,4258,whoosh,ultradop
w1135,,"улица Флотская, 46",,1,,,,55.8533137,37.501983,4259,whoosh,ultradop
w1136,,"4-й Лихачёвский переулок, 5с11",,1,,,,55.851185,37.52704,4260,whoosh,ultradop
w1137,,"улица Фестивальная, 36/42",,1,,,,55.8622312,37.5062379,4261,whoosh,ultradop
w1138,,"улица Фестивальная, 73к2",,1,,,,55.863808,37.5077814,4262,whoosh,ultradop
w1139,,"2-й Лихачёвский переулок, 6",,1,,,,55.845117,37.52823,4263,whoosh,ultradop
w1140,,"Кронштадтский бульвар, 11к2",,1,,,,55.8427859,37.4917131,4264,whoosh,ultradop
w1141,,"улица Авангардная, 16",,1,,,,55.847277,37.4892703,4265,whoosh,ultradop
w1142,,"улица Дыбенко, 7с1",,1,,,,55.8794735,37.4798938,4266,whoosh,ultradop
w1143,,"улица Авангардная, 11",,1,,,,55.848041,37.4887412,4267,whoosh,ultradop
w1144,,"улица Солнечногорская, 6к1",,1,,,,55.857077,37.51532,4268,whoosh,ultradop
w1145,,"Солнечногорский проезд, 5к1",,1,,,,55.858759,37.521552,4269,whoosh,ultradop
w1146,,"улица Левобережная, 12",,1,,,,55.8769439,37.4702434,4270,whoosh,ultradop
w1147,,"улица Флотская, 28к1",,1,,,,55.8501852,37.487097,4271,whoosh,ultradop
w1148,,"улица Солнечногорская, 24",,1,,,,55.862038,37.521713,4272,whoosh,ultradop
w1149,,"улица Левобережная, 4к16",,1,,,,55.870895,37.475003,4273,whoosh,ultradop
w1150,,"улица Флотская, 3",,1,,,,55.850038,37.483866,4274,whoosh,ultradop
w1151,,"улица Солнечногорская, 22к2с1",,1,,,,55.860858,37.520035,4275,whoosh,ultradop
w1152,,"улица Левобережная, 4с1",,1,,,,55.867732,37.4781279,4276,whoosh,ultradop
w1153,,"улица Сенежская, 7/80",,1,,,,55.85985,37.516364,4277,whoosh,ultradop
w1154,,"Покровский бульвар, 11с1",,1,,,,55.753235,37.647709,4278,whoosh,ultradop
w1155,,"Покровский бульвар, 11с1",,1,,,,55.753235,37.647709,4279,whoosh,ultradop
w1156,,"Чистопрудный бульвар, 14с1",,1,,,,55.760282,37.644389,4280,whoosh,ultradop
w1157,,"улица Зеленоградская, 33к2",,1,,,,55.875372,37.490019,4281,whoosh,ultradop
w1158,,"улица Клинская, 20А",,1,,,,55.870516,37.491811,4282,whoosh,ultradop
w1159,,"улица Клинская, 20А",,1,,,,55.870803,37.49211,4283,whoosh,ultradop
w1160,,"улица Клинская, 8",,1,,,,55.868433,37.496382,4284,whoosh,ultradop
w1161,,"улица Клинская, 4к1",,1,,,,55.867697,37.499567,4285,whoosh,ultradop
w1162,,"улица Фестивальная улица, 77Ас4",,1,,,,55.864203,37.509259,4286,whoosh,ultradop
w1163,,"Ленинградский проспект, 24к1",,1,,,,55.82735,37.491533,4287,whoosh,ultradop
w1164,,"Ленинградское шоссе, 30",,1,,,,55.829224,37.489798,4288,whoosh,ultradop
w1165,,"улица Онежская, вл57",,1,,,,55.861633,37.50581,4289,whoosh,ultradop
w1166,,"Улица Петрозаводская, 12к1",,1,,,,55.864284,37.501643,4290,whoosh,ultradop
w1167,,"Улица Петрозаводская, 11А",,1,,,,55.86606,37.494216,4291,whoosh,ultradop
w1168,,"улица Нарвская, 18",,1,,,,55.842435,37.50335,4292,whoosh,ultradop
w1169,,"улица Лавочкина, 56/23",,1,,,,55.86693,37.486291,4293,whoosh,ultradop
w1170,,"Улица Дыбенко,16",,1,,,,55.870712,37.483581,4294,whoosh,ultradop
w1171,,"Улица Смольная, 67к2",,1,,,,55.871501,37.468984,4295,whoosh,ultradop
w1172,,"Смольная улица, 40",,1,,,,55.867609,37.475036,4296,whoosh,ultradop
w1173,,Станция метро Беломорская (вых. 1),,1,,,,55.865314,37.475379,4297,whoosh,ultradop
w1174,,"улица Смольная, 36",,1,,,,55.866644,37.47788,4298,whoosh,ultradop
w1175,,"улица Беломорская,23",,1,,,,55.867008,37.483397,4299,whoosh,ultradop
w1176,,"улица Беломорская, 40с5",,1,,,,55.866835,37.482559,4300,whoosh,ultradop
w1177,,"Ленинградское шоссе, 46",,1,,,,55.833521,37.486229,4301,whoosh,ultradop
w1178,,"Остановка НПГТ ""Солнечногорская улица""",,1,,,,55.856602,37.513035,4302,whoosh,ultradop
w1179,,"улица Лавочкина, 23с1",,1,,,,55.864076,37.485483,4303,whoosh,ultradop
w1180,,"улица Лавочкина, 19с4",,1,,,,55.862242,37.486134,4304,whoosh,ultradop
w1181,,"улица Смольная, вл19",,1,,,,55.859623,37.488183,4305,whoosh,ultradop
w1182,,"улица Лавочкина, 42",,1,,,,55.860228,37.488149,4306,whoosh,ultradop
w1183,,"улица Фестивальная, 8",,1,,,,55.859544,37.491781,4307,whoosh,ultradop
w1184,,"улица Зеленоградская, 29А",,1,,,,55.873325,37.490257,4308,whoosh,ultradop
w1185,,"улица Клинская, 3",,1,,,,55.865505,37.505111,4309,whoosh,ultradop
w1186,,"улица Клинская, 7",,1,,,,55.866406,37.502472,4310,whoosh,ultradop
w1187,,"улица Скаковая, 13к1",,1,,,,55.779336,37.571131,4311,whoosh,ultradop
w1188,,"Дмитровское шоссе, 71с1",,1,,,,55.857252,37.559264,4312,whoosh,ultradop
w1189,,"улица Ангарская, 6",,1,,,,55.871792,37.51226,4313,whoosh,ultradop
w1190,,"Дмитровское шоссе, 82",,1,,,,55.863877,37.549167,4314,whoosh,ultradop
w1191,,"Дмитровское шоссе, 76к1",,1,,,,55.860888,37.554027,4315,whoosh,ultradop
w1192,,"Бескудниковский бульвар, 16к4",,1,,,,55.863938,37.5604,4316,whoosh,ultradop
w1193,,"улица Ангарская, 2к1",,1,,,,55.86977,37.510892,4317,whoosh,ultradop
w1194,,"улица Дегунинская, 1к1",,1,,,,55.863338,37.540581,4318,whoosh,ultradop
w1195,,"Остановка НПГТ ""7-й автобусный парк""",,1,,,,55.847508,37.567292,4319,whoosh,ultradop
w1196,,"Дмитровское шоссе, 75",,1,,,,55.854921,37.561378,4320,whoosh,ultradop
w1197,,Бережсковая набережня,,1,,,,55.743278,37.5713,4321,whoosh,ultradop
w1198,,Фрунзенский причал,,1,,,,55.718319,37.582215,4322,whoosh,ultradop
w1199,,"Остановка НПГТ ""Пречистенская набережная""",,1,,,,55.744181,37.607871,4323,whoosh,ultradop
w1200,,Берсеневская набережная,,1,,,,55.744855,37.610817,4324,whoosh,ultradop
w1201,,Третьяковский мост,,1,,,,55.744632,37.618228,4325,whoosh,ultradop
w1202,,Москворецкая набережная,,1,,,,55.749653,37.630162,4326,whoosh,ultradop
w1203,,Москворецкая набережная,,1,,,,55.748723,37.635603,4327,whoosh,ultradop
w1204,,Краснохолмская набережная,,1,,,,55.730471,37.65361,4328,whoosh,ultradop
w1205,,Туркменский проезд,,1,,,,55.792224,37.4092,4329,whoosh,ultradop
w1206,,Краснопресненская набережная,,1,,,,55.754463,37.564632,4330,whoosh,ultradop
w1207,,Москворецкая набережная,,1,,,,55.748723,37.635603,4331,whoosh,ultradop
w1208,,Лужнецкая набережная,,1,,,,55.712265,37.569382,4332,whoosh,ultradop
w1209,,Нагатинская набережная,,1,,,,55.686172,37.671399,4333,whoosh,ultradop
w1210,,"Нагатинская набережная, вл72А",,1,,,,55.690932,37.696829,4334,whoosh,ultradop
w1211,,улица Нижние Мнёвники,,1,,,,55.74932,37.434908,4335,whoosh,ultradop
w1212,,Фрунзенская набережная,,1,,,,55.718273,37.582327,4336,whoosh,ultradop
w1213,,Нагатинская набережная,,1,,,,55.687552,37.628991,4337,whoosh,ultradop
w1214,,набережная Марка Шагала,,1,,,,55.699951,37.629029,4338,whoosh,ultradop
w1215,,Смоленская набережная,,1,,,,55.746775,37.575863,4339,whoosh,ultradop
w1216,,Автозаводский мост,,1,,,,55.702277,37.626358,4340,whoosh,ultradop
w1217,,Нагатинский затон,,1,,,,55.688935,37.697806,4341,whoosh,ultradop
w1218,,"улица Максимова, 2с1",,1,,,,55.801881,37.475782,4342,whoosh,ultradop
w1219,,"улица Живописная, 24",,1,,,,55.788603,37.454399,4343,whoosh,ultradop
w1220,,"улица Зорге,2",,1,,,,55.77798,37.513948,4344,whoosh,ultradop
w1221,,"улица Беразина, 28с1",,1,,,,55.791713,37.454795,4345,whoosh,ultradop
w1222,,"улица Маршала Василевского, 1к1",,1,,,,55.802537,37.475202,4346,whoosh,ultradop
w1223,,"улица Твардовского, 21",,1,,,,55.794738,37.402708,4347,whoosh,ultradop
w1224,,"Остановка НПГТ ""ул Маршала Василевского""",,1,,,,55.803573,37.474062,4348,whoosh,ultradop
w1225,,"Остановка НПГТ ""1-й пехотный переулок""",,1,,,,55.804317,37.476561,4349,whoosh,ultradop
w1226,,"Ходынский бульвар, 21 А",,1,,,,55.790181,37.52195,4350,whoosh,ultradop
w1227,,"Хорошёвское шоссе, 34",,1,,,,55.775055,37.538966,4351,whoosh,ultradop
w1228,,"улица Талинская, 2",,1,,,,55.799727,37.392641,4352,whoosh,ultradop
w1229,,"улица Щукинская, 5с13",,1,,,,55.806888,37.478582,4353,whoosh,ultradop
w1230,,"улица Маргелова, 19Ас4А",,1,,,,55.777284,37.543381,4354,whoosh,ultradop
w1231,,"улица 2-я Песчаная, 4",,1,,,,55.795033,37.516476,4355,whoosh,ultradop
w1232,,"улица Таллинская, 7",,1,,,,55.800011,37.39631,4356,whoosh,ultradop
w1233,,"улица Сосновая, 11с10",,1,,,,55.806728,37.479525,4357,whoosh,ultradop
w1234,,"улица 2-я Песчаная, 1/18",,1,,,,55.795966,37.517687,4358,whoosh,ultradop
w1235,,"улица 2-Песчаная, 3",,1,,,,55.796394,37.515965,4359,whoosh,ultradop
w1236,,"улица Расплетина, 10к1",,1,,,,55.791183,37.482336,4360,whoosh,ultradop
w1237,,"1-й Хорошёвский проезд, 8с1 через дорогу",,1,,,,55.775908,37.547923,4361,whoosh,ultradop
w1238,,"улица Щукинская, 40 через дорогу",,1,,,,55.808227,37.46602,4362,whoosh,ultradop
w1239,,"улица Талинская, 13к1",,1,,,,55.79989,37.400817,4363,whoosh,ultradop
w1240,,"улица Беговая, 11",,1,,,,55.778776,37.556633,4364,whoosh,ultradop
w1241,,"улица Маршала Новикова, 16",,1,,,,55.805464,37.460524,4365,whoosh,ultradop
w1242,,"улица Народного Ополчения, 49к1",,1,,,,55.794186,37.493889,4366,whoosh,ultradop
w1243,,"2-й Боткинский проезд, 3",,1,,,,55.780517,37.556522,4367,whoosh,ultradop
w1244,,"улица Маршала Рыбалко, 1",,1,,,,55.795277,37.495693,4368,whoosh,ultradop
w1245,,"улица Сальвадора Альенде, 4к1",,1,,,,55.795688,37.506814,4369,whoosh,ultradop
w1246,,"улица Таллинская,17к1",,1,,,,55.799835,37.40256,4370,whoosh,ultradop
w1247,,"2-й Боткинский проезд, 2/6",,1,,,,55.781749,37.555241,4371,whoosh,ultradop
w1248,,"улица Академика Бочвара, 12",,1,,,,55.803174,37.452404,4372,whoosh,ultradop
w1249,,"улица Песчаная, 3",,1,,,,55.803107,37.516087,4373,whoosh,ultradop
w1250,,"1-й Боткинский проезд, 7с59",,1,,,,55.782956,37.556391,4374,whoosh,ultradop
w1251,,"1-й Боткинский проезд, 7с1",,1,,,,55.784499,37.558482,4375,whoosh,ultradop
w1252,,"1-й Боткинский проезд, 9",,1,,,,55.78551,37.559283,4376,whoosh,ultradop
w1253,,"Строгинский бульвар, 30",,1,,,,55.802223,37.406904,4377,whoosh,ultradop
w1254,,"улица Кулакова, 23",,1,,,,55.80301,37.393489,4378,whoosh,ultradop
w1255,,"Мякининский проезд, 11",,1,Металлическая,,Асфальт,55.808397,37.392146,4379,whoosh,ultradop
w1256,,Станция метро Петровский парк (вых. 4),,1,,,,55.792752,37.558972,4380,whoosh,ultradop
w1257,,Станция метро Петровский парк (вых. 4),,1,,,,55.792752,37.558972,4381,whoosh,ultradop
w1258,,"Петровско-Разумовская аллея, 36",,1,,,,55.792445,37.562693,4382,whoosh,ultradop
w1259,,"улица Нижняя Масловка, 10",,1,,,,55.7921,37.577831,4383,whoosh,ultradop
w1260,,"улица Верхняя Масловка,18",,1,,,,55.794222,37.562991,4384,whoosh,ultradop
w1261,,"улица Башиловская, 11",,1,,,,55.796765,37.575837,4385,whoosh,ultradop
w1262,,"улица Мишина, 8",,1,,,,55.793741,37.567199,4386,whoosh,ultradop
w1263,,"улица Новопесчаная,14",,1,,,,55.796712,37.512604,4387,whoosh,ultradop
w1264,,"улица Бутырская, 9к2",,1,,,,55.795094,37.583932,4388,whoosh,ultradop
w1265,,"улица Вятская, 28с2",,1,,,,55.796259,37.5824131,4389,whoosh,ultradop
w1266,,"улица Вятская, 53к3",,1,,,,55.800948,37.582074,4390,whoosh,ultradop
w1267,,Станция метро Верхние Лихоборы (вых. 4),,1,,,,55.854652,37.560931,4391,whoosh,ultradop
w1268,,"Петровско-Разумовская проезд, 9",,1,,,,55.795661,37.56863,4392,whoosh,ultradop
w1269,,"Дмитровское шоссе, 71с1",,1,,,,55.855375,37.561686,4393,whoosh,ultradop
w1270,,"улица Вятская, 49с1",,1,,,,55.804964,37.580625,4394,whoosh,ultradop
w1271,,"Петровско-разумовский проезд, 15",,1,,,,55.797245,37.568755,4395,whoosh,ultradop
w1272,,"Мирской переулок, 5",,1,,,,55.797284,37.565627,4396,whoosh,ultradop
w1273,,"Бескудниковкий бульвар, 10к2",,1,,,,55.860053,37.562668,4397,whoosh,ultradop
w1274,,"Бескудниковкий бульвар, 16к1",,1,Алюминиевая,,Асфальт,55.862766,37.561678,4398,whoosh,ultradop
w1275,,"улица Юннатов, 7",,1,,,,55.798546,37.562591,4399,whoosh,ultradop
w1276,,"2-я Хуторская, 6/13к3",,1,,,,55.806861,37.577562,4400,whoosh,ultradop
w1277,,"Дегунинский проезд, 27к1",,1,,,,55.863365,37.56522,4401,whoosh,ultradop
w1278,,"2-й Хуторский переулок, 14",,1,,,,55.805005,37.577597,4402,whoosh,ultradop
w1279,,"Петровско-Разумовский проезд, 25к1",,1,,,,55.801117,37.562922,4403,whoosh,ultradop
w1280,,"улица Дубнинская, 14а",,1,,,,55.864648,37.56586,4404,whoosh,ultradop
w1281,,"4-й Хуторской переулок, 28с9",,1,,,,55.805261,37.574235,4405,whoosh,ultradop
w1282,,"Дегунинский проезд, 12к2",,1,,,,55.864185,37.56915,4406,whoosh,ultradop
w1283,,"улица Юннатов, 18",,1,,,,55.802255,37.559148,4407,whoosh,ultradop
w1284,,"улица 2-я Хуторская, 29с4",,1,,,,55.805084,37.56945,4408,whoosh,ultradop
w1285,,"Дегунинский проезд, 12к3",,1,,,,55.864654,37.571307,4409,whoosh,ultradop
w1286,,"улица Дубнинская, 39",,1,,,,55.867074,37.563564,4410,whoosh,ultradop
w1287,,"улица 8 марта, 7/5",,1,,,,55.80249,37.553447,4411,whoosh,ultradop
w1288,,"улица Академика Ильюшина, 6",,1,,,,55.803781,37.540444,4412,whoosh,ultradop
w1289,,"улица 1-я Аэропортовская, 60к1",,1,,,,55.799581,37.535241,4413,whoosh,ultradop
w1290,,"улица Первая Магистральная, 17с5",,1,,,,55.769413,37.523734,4414,whoosh,ultradop
w1291,,"Волоколамское шоссе, 71к4",,1,,,,55.817482,37.432343,4415,whoosh,ultradop
w1292,,"Волоколамское шоссе, 71/8к1",,1,,,,55.81865,37.430041,4416,whoosh,ultradop
w1293,,"Сигнальный проезд, 37бс1",,1,,,,55.848984,37.59416,4417,whoosh,ultradop
w1294,,"Сигнальный проезд, 39",,1,,,,55.849321,37.596954,4418,whoosh,ultradop
w1295,,"Волоколамское шоссе, 71к5",,1,,,,55.815639,37.431016,4419,whoosh,ultradop
